"id";"word";"phrase";"gloss"
"v#01236819";" amplifico amplo attollo exalto exsulto ";"";""
"v#01237116";" contristo tristifico ";"";""
"v#01237403";" exhilaro hilaro laetifico laeto ";"";""
"v#01237680";" gaudeo gratulor laetor ";"";""
"v#01237971";" gravo ";"";""
"v#01238101";" abicio consterno contristo deturbo inclino percello ";"";""
"v#01238399";" adlevo adloquor conforto consolo levo medeor solor ";"";""
"v#01238553";" adlevio lenio levigo levo relevo restinguo sedo solor ";"";""
"v#01238865";" beo delecto mulceo oblecto ";"";""
"v#01239069";" attillo titillo ";"";""
"v#01239189";" expleo impleo satio ";"";""
"v#01239874";" canto decanto delecto mulceo ";"";""
"v#01240452";" confirmo exhortor hortor nutrio ";"";""
"v#01241117";" deterreo ";"";""
"v#01241953";" fruor gusto ";"";""
"v#01242209";" ambedo comedo consumo degulo depascor devoro edo mando voro ";"";""
"v#01242326";" acerbo aspero exacerbo irrito ";"";""
"v#01243090";" defatigo fatigo lasso ";"";""
"v#01243184";" commisereor commiseror compatior miseror ";"";""
"v#01244286";" abalieno alieno emancipo ";"";""
"v#01244897";" volo ";"";""
"v#01245362";" aveo cupio desidero expeto opto peto volo ";"";""
"v#01246175";" aveo cupio desidero expeto opto peto ";"";""
"v#01246259";" antehabeo malo praefero praeopto volo ";"";""
"v#01247189";" admiror miror suspicio ";"";""
"v#01248170";" ardeo flagro ";"";""
"v#01249365";" cieo commoveo moveo muto ";"";""
"v#01252913";" adhaeresco sido ";"";""
"v#01253107";" badizo baeto commeo eo meo progredior vado ";"";""
"v#01257215";" commeo ";"";""
"v#01257604";" facesso facio ";"";""
"v#01258418";" capesso ";"";""
"v#01259471";" adeo circumspicio conviso inspicio interviso inviso lustro percenseo visito viso ";"";""
"v#01259782";" celebro concelebro frequento ";"";""
"v#01260638";" commeo ";"";""
"v#01260993";" inno inveho navigo veho velifico velificor ";"";""
"v#01262658";" venio ";"";""
"v#01263706";" luxo muto ";"";""
"v#01267052";" planto transfero transplanto ";"";""
"v#01267341";" migro ";"";""
"v#01268426";" demoror haereo maneo moror ";"";""
"v#01268695";" incoho ";"";""
"v#01269947";" adripio comprehendo detineo prehendo teneo ";"";""
"v#01270990";" consisto insisto pauso sisto strigo subsisto ";"";""
"v#01272526";" consisto ";"";""
"v#01273069";" freno ";"";""
"v#01273194";" freno ";"";""
"v#01279592";" repello ";"";""
"v#01281178";" crispo vibro ";"";""
"v#01282944";" casso claudico collabasco fluito inhorresco labo mico nuto tremesco trepido ";"";""
"v#01283277";" mico palpito pulso ";"";""
"v#01283713";" mico palpito pulso ";"";""
"v#01284302";" casso labo titubo vacillo ";"";""
"v#01284430";" decedo erro evagor vagor ";"";""
"v#01285748";" lascivio luxurio ";"";""
"v#01287363";" correpto repo repto serpo ";"";""
"v#01289419";" inhorresco intremo mico tremesco tremo trepido ";"";""
"v#01289878";" mico ";"";""
"v#01289996";" cieo commoveo concito concutio corusco moto moveo permoveo quatio sollicito turbido turbo ";"";""
"v#01290861";" tremesco ";"";""
"v#01291209";" cieo concutio crispo labefacio labefacto quatio vexo ";"";""
"v#01292957";" verso ";"";""
"v#01293338";" ballo salto ";"";""
"v#01296593";" circumvolito ";"";""
"v#01297757";" concutio fluctuo undo vibro ";"";""
"v#01299128";" abscedo cedo decedo recedo ";"";""
"v#01299337";" nato no ";"";""
"v#01299603";" ambulo eo gradior ingredior ";"";""
"v#01301287";" devenio flecto verto ";"";""
"v#01303191";" converto deturbo everto percello subverto ";"";""
"v#01304824";" metior permeo permetior pertranseo praetereo transeo transgredior transmeo ";"";""
"v#01305801";" vado ";"";""
"v#01308351";" claudeo claudico ";"";""
"v#01309435";" casso labo titubo vacillo ";"";""
"v#01309575";" deambulo spatior ";"";""
"v#01309662";" ambulo eo ";"";""
"v#01311485";" ascendo conscendo escendo inscendo salio scando subeo succedo ";"";""
"v#01312270";" ascendo conscendo inscendo salio ";"";""
"v#01313595";" vacillo ";"";""
"v#01314495";" curro ";"";""
"v#01317321";" ago guberno inveho ";"";""
"v#01317898";" administro guberno ";"";""
"v#01322256";" volo ";"";""
"v#01322778";" guberno ";"";""
"v#01325914";" debattuo ";"";""
"v#01326509";" remigo ";"";""
"v#01328437";" destino mitto ";"";""
"v#01329314";" averto declino deflecto derivo detorqueo deverto ";"";""
"v#01333288";" equito inveho sedeo veho ";"";""
"v#01335172";" nato no ";"";""
"v#01336773";" prosilio salio ";"";""
"v#01340005";" ascendo consurgo desurgo escendo exeo exsurgo orior subeo surgo tollo ";"";""
"v#01340367";" ascendo conscendo escendo inscendo scando subeo ";"";""
"v#01340981";" fumigo fumo ";"";""
"v#01341057";" consurgo exeo exorior exsurgo nascor orior subeo succresco surgo ";"";""
"v#01341197";" pono ";"";""
"v#01341375";" cado defluo degredior delabor demeo ";"";""
"v#01343923";" adlevo admoveo augeo educo effero erigo exalto excito exstruo extollo relevo sublevo sublimo subrigo tollo ";"";""
"v#01345256";" colligo levo tollo ";"";""
"v#01345387";" immergo mergo merso ";"";""
"v#01345838";" cado ";"";""
"v#01347279";" cado ";"";""
"v#01347582";" consido ";"";""
"v#01347698";" consido ";"";""
"v#01348051";" egredior ";"";""
"v#01348218";" ascendo conscendo ";"";""
"v#01349596";" deicio ";"";""
"v#01349748";" deicio ";"";""
"v#01349856";" appello applico ";"";""
"v#01350615";" capesso suscipio tollo ";"";""
"v#01351052";" attollo constituo educo erigo excito extollo ";"";""
"v#01351432";" adsurgo consurgo desurgo exsurgo orior surgo ";"";""
"v#01352350";" accido cado defluo delabor occido ruo ";"";""
"v#01352850";" adsido consido insideo resido sedeo sido ";"";""
"v#01352959";" cubito discumbo procumbo recumbo ";"";""
"v#01353183";" porrigo protendo ";"";""
"v#01353782";" consido desido sublabor subsido ";"";""
"v#01354092";" sido subsido ";"";""
"v#01355772";" adfligo collabor concido corruo procido prolabor sublabor ";"";""
"v#01357656";" demergo sepelio submergo ";"";""
"v#01357963";" sequor ";"";""
"v#01358414";" eo gradior grassor ingredior procedo prodeo vado ";"";""
"v#01360050";" abscedo decedo excedo recedo refero regredior repedo secedo ";"";""
"v#01360346";" recedo regredior ";"";""
"v#01360709";" deduco elicio excipio promo refigo traho ";"";""
"v#01360914";" grassor pergo procedo progredior ";"";""
"v#01363896";" ascendo supervado ";"";""
"v#01364494";" adduco administro ago confero duco ducto perduco rego ";"";""
"v#01365796";" consequor sequor ";"";""
"v#01366372";" abigo aspello depello detrudo deturbo eicio exigo expello exturbo fugo pello propello proturbo repello submoveo ";"";""
"v#01366738";" amando amoveo demoveo expello extermino pello relego ";"";""
"v#01367732";" recurro reddo redeo refero regredior remeo remigro revenio ";"";""
"v#01368651";" pervenio venio ";"";""
"v#01369235";" venio ";"";""
"v#01369399";" apiscor attingo consequor pertingo ";"";""
"v#01371248";" abeo abscedo aveho excedo exeo migro ";"";""
"v#01371945";" digredior exeo ";"";""
"v#01374895";" abscedo degredior migro proficiscor ";"";""
"v#01376901";" ingredior intro introeo introgredior invado penetro ";"";""
"v#01379506";" introeo invado irrumpo irruo ";"";""
"v#01379834";" infesto ";"";""
"v#01379952";" adipiscor adsequor apiscor attingo consequor pertingo ";"";""
"v#01381620";" confluo incurro ";"";""
"v#01382085";" aspicio cerno conspicio conspicor specio video ";"";""
"v#01382318";" permeo pertranseo transeo transgredior transmeo ";"";""
"v#01382450";" carpo cogo colligo conquiro contraho conveho demeto glomero lego ";"";""
"v#01383938";" adsector comito comitor concomitor sequor ";"";""
"v#01384199";" comitor prosequor ";"";""
"v#01384391";" adsector comitor concomitor deduco prosequor sequor ";"";""
"v#01385423";" compleo stipo ";"";""
"v#01386521";" diffugio dilabor discedo palor ";"";""
"v#01387205";" colliquesco deliquesco liquor ";"";""
"v#01387336";" dehisco findo ";"";""
"v#01387651";" differo discutio disicio dispello dispergo dissipo fundo spargo ";"";""
"v#01388242";" carpo cerno diduco dirimo discerno discribo discrimino dispertio dispesco dissero dissocio distineo distinguo distraho distribuo divido secerno separo tribuo ";"";""
"v#01390339";" declino deflecto detorqueo deverto flecto inclino inflecto ";"";""
"v#01390477";" demoveo depello deterreo detorqueo ";"";""
"v#01390619";" concavo ";"";""
"v#01390840";" circulo concavo concurvo curvo delumbo flecto inflecto luno ";"";""
"v#01391294";" corrigo ";"";""
"v#01391432";" concurvo curvo deflecto delumbo flecto inclino inflecto plico ";"";""
"v#01392422";" ascendo scando succedo ";"";""
"v#01393499";" delabor ";"";""
"v#01393713";" crispico ";"";""
"v#01394369";" genuflecto ";"";""
"v#01395145";" collabor concido corruo procido prolabor sublabor ";"";""
"v#01397433";" circummeo volvo ";"";""
"v#01398848";" verso ";"";""
"v#01399670";" verso ";"";""
"v#01400792";" commeo dego eo excedo exeo habeo meo occupo ";"";""
"v#01401176";" transcendo transgredior transmeo transmitto ";"";""
"v#01402214";" commeo dego eo exeo habeo meo pertranseo praevenio ";"";""
"v#01404337";" accedo adbito adeo admoveo advento appeto appropinquo appropio approximo congredior proximo subeo suggredior ";"";""
"v#01404850";" claudo saepio ";"";""
"v#01405280";" contendo deduco distendo distringo explico exporrigo extendo intendo pertineo porrigo protendo tendo ";"";""
"v#01406457";" exagito ";"";""
"v#01411779";" correpto repo repto serpo ";"";""
"v#01412421";" averto declino deflecto degredior derivo detorqueo deverto ";"";""
"v#01413806";" eo fluito fluo liquor mano perfluo ";"";""
"v#01414286";" confluo curro eo fluito fluo liquor mano perfluo ";"";""
"v#01415345";" scaturrio ";"";""
"v#01416151";" fundo mano ";"";""
"v#01416552";" effundo profundo ";"";""
"v#01416698";" defundo diffundo effundo fundo infundo profundo ";"";""
"v#01416816";" fluo perfluo ";"";""
"v#01417339";" cassito stillo ";"";""
"v#01418065";" abundo circumfluo effundo inundo redundo restagno superfluo ";"";""
"v#01418612";" commeo dego eo excedo exeo habeo meo pertranseo praetereo transveho ";"";""
"v#01418799";" volo ";"";""
"v#01419809";" eludo frustror vito ";"";""
"v#01420004";" aufugio defugio refugio ";"";""
"v#01420490";" aufugio defugio fugio perfugio ";"";""
"v#01421290";" exhaurio exinanio vacuefacio vacuo ";"";""
"v#01422262";" adveho apporto comporto confero conveho defero deporto deveho fero porto transfero veho ";"";""
"v#01422854";" reduco refero restituo ";"";""
"v#01423096";" adhibeo importo indo induco infero inserto intericio interpono introduco inveho ";"";""
"v#01424107";" administro ago gero gesto perduco transmitto ";"";""
"v#01426321";" dido differo diffundo dissero exspergo fundo sero spargo sterno ";"";""
"v#01432332";" verto ";"";""
"v#01432584";" labor ";"";""
"v#01433357";" degredior ";"";""
"v#01433579";" recedo regredior ";"";""
"v#01434230";" debattuo ";"";""
"v#01434414";" debattuo ";"";""
"v#01437046";" declino ";"";""
"v#01437311";" aro exaro proscindo sulco ";"";""
"v#01439432";" ballo salto ";"";""
"v#01441556";" traho ";"";""
"v#01441871";" sentio ";"";""
"v#01442761";" admitto ascisco excipio fero recepto suscipio ";"";""
"v#01442930";" audio ";"";""
"v#01443552";" admitto excipio fero recepto ";"";""
"v#01443979";" duro patior perfero suffero tolero ";"";""
"v#01444597";" patior ";"";""
"v#01447667";" hebeto ";"";""
"v#01447824";" obstupefacio ";"";""
"v#01447978";" excerebro ";"";""
"v#01448459";" calefacio cito concieo erigo exacuo excito exstimulo exsuscito flammo incendo inflammo irrito percieo ";"";""
"v#01449652";" alucinor somnio ";"";""
"v#01449939";" adnoto animadverto conspicio conspicor contemplo ";"";""
"v#01450271";" animadverto arbitror aspecto aspicio conservo conspicio conspicor contemplo inspecto inspicio noto observo perspicio specto speculor ";"";""
"v#01450916";" ascalpo rado scabo scalpo ";"";""
"v#01451056";" titillo ";"";""
"v#01451659";" doleo patior ";"";""
"v#01452083";" condolesco ";"";""
"v#01453033";" compungo mordeo pungo ";"";""
"v#01453900";" olfacio olfacto ";"";""
"v#01454094";" olfacto ";"";""
"v#01455084";" odoro ";"";""
"v#01456000";" amitto perdo ";"";""
"v#01456625";" aspicio cerno conspicio conspicor specio video ";"";""
"v#01456984";" aspicio cerno conspicio conspicor specio video ";"";""
"v#01457618";" agito aspicio circumaspicio cogito considero contueor delibero dispicio duco examino habeo inspecto inspicio intueor numero pensito specio specto video viso ";"";""
"v#01457770";" aspecto aspicio ";"";""
"v#01458506";" circumspicio considero excutio inspicio percenseo rimor speculor ";"";""
"v#01460069";" adfulgeo adsum appareo emergo exorior exsisto pareo procedo prodeo ";"";""
"v#01461214";" adfulgeo appareo emergo exorior exsisto pareo ";"";""
"v#01462444";" recogito repercutio reputo ";"";""
"v#01462616";" recogito repercutio reputo ";"";""
"v#01463238";" aperio aperto denudo deoperio detego discooperio evolvo patefacio recludo retego ";"";""
"v#01464775";" exhibeo explico expono indico ostendo ostento praebeo praefero praesto propono repraesento traduco ";"";""
"v#01465746";" exhibeo fero ";"";""
"v#01467069";" adaperio aperio confiteor declaro denudo deoperio deprehendo detego discooperio effero exsero exserto patefacio prodo promo protraho recludo resero retego ";"";""
"v#01467644";" aperio coarguo confiteor declaro demonstro denudo depalo detego doceo enuntio explico expromo indico manifesto ostendo patefacio praebeo prodo produco propono protraho recludo retego revelo ";"";""
"v#01467965";" abdo abscondo abstrudo celo condo contego dissimulo obruo obscuro obtego obumbro occaeco occulo occulto operio recondo tego velo ";"";""
"v#01468595";" abscondo delitesco ";"";""
"v#01469149";" abdo abscondo abstrudo celo condo contego dissimulo obscuro obtego obtendo obumbro occaeco occulo occulto operio recondo velo ";"";""
"v#01469456";" abdo abscondo abstrudo celo condo delitesco dissimulo obruo occulo occulto recondo tego velo ";"";""
"v#01470807";" adsignifico convinco demonstro doceo exhibeo indico monstro offero ostendo ostento praebeo praesto probo repraesento testificor ";"";""
"v#01471335";" convinco doceo ostendo probo testificor ";"";""
"v#01472212";" aspecto circumspecto conviso inspecto observo specto speculor tueor ";"";""
"v#01472578";" aspicio cerno conspicio conspicor inspecto specio video ";"";""
"v#01473424";" perlustro scrutor ";"";""
"v#01474172";" perlustro scrutino ";"";""
"v#01474694";" comperio deprehendo invenio investigo nanciscor perspicio reperio ";"";""
"v#01475232";" abolesco abscedo aufugio decedo defluo evanesco excedo excido vanesco ";"";""
"v#01476380";" obnubilo ";"";""
"v#01477851";" dirigo guberno moderor rego ";"";""
"v#01478242";" corusco fulgeo mico ";"";""
"v#01480723";" adfulgeo albesco clarico colluceo confulgeo corusco effulgeo exsplendesco fulgeo fulgesco luceo mico niteo radio refulgeo renideo splendeo vibro ";"";""
"v#01481912";" admiror miror suspicio ";"";""
"v#01482007";" contemplo contueor ";"";""
"v#01482454";" circumspicio inspicio percenseo ";"";""
"v#01483324";" commeditor ";"";""
"v#01484230";" exploro ";"";""
"v#01484824";" occaeco ";"";""
"v#01485693";" audio ";"";""
"v#01485853";" audio ausculto ";"";""
"v#01486629";" audio ausculto ";"";""
"v#01486965";" ingemesco ingemo plipio strido ";"";""
"v#01489835";" crepito ";"";""
"v#01494559";" crepito crepo ";"";""
"v#01495321";" confremo insono persono reboo recrepo remugio resono sono strepo ";"";""
"v#01495677";" reboo ";"";""
"v#01497630";" commurmuror ";"";""
"v#01498703";" deprehendo intercipio ";"";""
"v#01499534";" exsurdo ";"";""
"v#01499632";" exsurdo ";"";""
"v#01500886";" condio ";"";""
"v#01501220";" condio ";"";""
"v#01502992";" condulco dulco dulcoro ";"";""
"v#01503553";" salio sallo ";"";""
"v#01504465";" venio ";"";""
"v#01505951";" contribuo do perhibeo ";"";""
"v#01506956";" dono munero ";"";""
"v#01507640";" adsigno appendo circumfundo dido digero discribo dispenso dispertio dispono distribuo divido edo metior partio ";"";""
"v#01508689";" habeo possideo ";"";""
"v#01509295";" habeo possideo teneo ";"";""
"v#01510126";" abalieno amoveo avoco demo ";"";""
"v#01510294";" recipio ";"";""
"v#01511279";" comparo concilio emo mercor paro praestino redimo sumo ";"";""
